Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBathrooms,HouseAge,YearsSinceRemodel,OverallScore,TotalOutdoorSF
1317,20,RL,61.0,10226,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1622,GasA,Ex,Y,SBrkr,0,1630,3,1,Ex,8,Typ,1,Gd,Attchd,2008.0,RFn,3,TA,TA,Y,0,0,0,0,,,,0,1,2009,WD,Normal,295493,3252,3.0,1,1,6.5,1344.0
1318,120,FV,47.0,4230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1352,GasA,Ex,Y,SBrkr,0,1352,2,1,Gd,5,Typ,1,Gd,Attchd,2006.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,4,2007,New,Partial,208900,2704,2.0,1,0,6.0,707.0
1319,20,RL,,14781,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1753,GasA,Ex,Y,SBrkr,0,1787,3,1,Gd,7,Typ,1,TA,Attchd,2001.0,RFn,3,TA,TA,Y,0,0,0,0,,,,0,8,2006,WD,Normal,275000,3540,2.0,5,4,6.5,1274.0
1320,20,RL,75.0,10215,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,PConc,TA,TA,No,ALQ,492,Unf,0,372,GasA,Ex,Y,SBrkr,0,948,3,1,TA,5,Typ,0,,Attchd,1954.0,Unf,1,TA,TA,Y,0,0,0,0,,,,0,2,2007,WD,Normal,111000,1812,1.0,53,53,4.5,380.0
1321,20,RL,70.0,8400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,,TA,TA,CBlock,TA,TA,No,ALQ,189,Rec,661,628,GasA,Gd,Y,SBrkr,0,1478,3,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,2,TA,TA,Y,0,0,216,0,,,,0,6,2009,WD,Normal,156500,2956,2.5,52,52,4.5,556.0
1322,20,RL,,6627,Pave,,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,,TA,TA,CBlock,,,,,0,,0,0,Floor,TA,N,SBrkr,0,720,2,1,TA,4,Typ,0,,Detchd,1955.0,Unf,1,TA,Fa,Y,0,0,0,0,,,,0,7,2008,WD,Normal,72500,720,1.0,59,58,4.5,287.0
1323,60,RL,107.0,10186,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,,Gd,TA,PConc,Gd,TA,No,GLQ,674,Unf,0,76,GasA,Ex,Y,SBrkr,0,1923,3,1,Gd,8,Typ,1,TA,Attchd,1992.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,6,2010,WD,Normal,190000,2673,3.5,18,18,6.0,843.0
1324,30,RL,50.0,5330,Pave,,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,,Fa,TA,CBlock,TA,TA,No,LwQ,280,Unf,0,140,GasA,Gd,Y,SBrkr,0,708,2,1,Fa,5,Typ,0,,,,,0,,,Y,0,0,0,0,,,,0,12,2009,WD,Normal,82500,1128,1.0,69,59,5.5,164.0
1325,20,RL,75.0,9986,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1795,GasA,Ex,Y,SBrkr,0,1795,2,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3,TA,TA,Y,0,0,0,0,,,,0,2,2007,New,Partial,147000,3590,2.0,1,0,6.5,1372.0
1326,30,RM,40.0,3636,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,AsbShng,AsbShng,,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,796,GasA,Fa,N,SBrkr,0,796,2,1,TA,5,Typ,0,,,,,0,,,N,100,0,0,0,,MnPrv,,0,1,2008,WD,Normal,55000,1592,1.0,86,58,4.0,0.0
1327,30,RH,70.0,4270,Pave,,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,,TA,TA,BrkTil,TA,TA,No,Rec,544,Unf,0,0,GasA,Ex,Y,SBrkr,0,774,3,1,Gd,6,Typ,0,,,,,0,,,Y,286,0,0,0,,,,0,5,2007,WD,Normal,79000,1318,1.0,76,1,4.5,0.0
1328,20,RL,60.0,6600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,Gd,Gd,CBlock,TA,TA,No,ALQ,641,Unf,0,175,GasA,Ex,Y,SBrkr,0,816,3,1,Gd,5,Typ,1,Ex,Attchd,1982.0,Unf,1,TA,TA,Y,0,0,0,0,,MnPrv,,0,10,2008,WD,Normal,130500,1632,1.5,26,0,7.0,264.0
1329,50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,Wd Sdng,,Gd,Gd,BrkTil,Gd,TA,No,LwQ,493,Unf,0,1017,GasW,Ex,Y,SBrkr,0,2792,5,1,TA,8,Mod,2,TA,Detchd,1920.0,Unf,2,Fa,TA,Y,0,0,480,0,,MnPrv,Shed,1150,6,2008,WD,Normal,256000,4302,2.0,88,58,6.5,1067.0
1330,60,RL,63.0,9084,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,935,GasA,Gd,Y,SBrkr,0,1632,3,1,TA,8,Typ,1,TA,Attchd,1998.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,6,2006,WD,Normal,176500,2567,2.5,8,8,6.0,490.0
1331,20,RL,85.0,10000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,Gd,Av,Unf,0,Unf,0,1588,GasA,Ex,Y,SBrkr,0,1588,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3,TA,TA,Y,0,0,0,0,,,,0,12,2007,WD,Normal,227000,3176,2.0,1,1,6.5,1424.0
1332,80,RL,55.0,10780,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,,TA,TA,CBlock,TA,TA,Av,ALQ,483,Unf,0,428,GasA,Gd,Y,SBrkr,0,954,3,1,TA,6,Typ,0,,Detchd,1976.0,Unf,2,TA,TA,Y,0,0,0,0,,,,0,7,2006,WD,Normal,132500,1865,1.0,30,30,5.0,576.0
1333,20,RL,67.0,8877,Pave,,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,,TA,TA,CBlock,TA,TA,Mn,ALQ,690,Unf,0,126,GasA,Ex,Y,SBrkr,0,816,2,1,TA,3,Typ,1,Gd,Detchd,1958.0,Unf,1,Fa,Fa,Y,0,0,0,0,,,,0,5,2009,WD,Normal,100000,1632,2.0,71,51,5.0,288.0
1334,50,RM,60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,803,GasA,Ex,Y,SBrkr,0,1360,2,1,Gd,6,Typ,0,,Detchd,1951.0,Unf,1,TA,TA,Y,190,0,0,0,,MnPrv,,0,7,2006,WD,Normal,125500,2163,1.5,68,11,5.5,362.0
1335,160,RM,24.0,2368,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,Gable,CompShg,HdBoard,HdBoard,,TA,TA,CBlock,TA,TA,No,LwQ,765,Unf,0,0,GasA,TA,Y,SBrkr,0,1365,3,1,TA,7,Min1,0,,Attchd,1970.0,Unf,2,TA,TA,Y,0,0,0,0,,,,0,5,2009,WD,Normal,125000,2130,1.5,39,39,5.5,788.0
1336,20,RL,80.0,9650,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,686,Unf,0,664,GasA,TA,Y,SBrkr,0,1334,2,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,4,2009,WD,Normal,167900,2684,2.5,32,32,5.5,1006.0
1337,90,RL,87.0,9246,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1656,GasA,TA,Y,SBrkr,0,1656,4,2,TA,8,Typ,0,,Detchd,1973.0,Unf,2,TA,TA,Y,0,0,0,0,,,,0,11,2008,WD,Normal,135000,3312,2.0,35,35,5.0,1281.0
1338,30,RM,153.0,4118,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,693,Grav,Fa,N,FuseA,0,693,2,1,Fa,4,Typ,0,,,,,0,,,N,0,0,0,0,,,,0,3,2006,WD,Normal,52500,1386,1.0,65,56,4.0,20.0
1339,60,RL,95.0,13450,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Gd,TA,No,GLQ,700,Unf,0,216,GasA,Ex,Y,SBrkr,0,1861,3,1,Gd,8,Typ,0,,BuiltIn,2002.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,6,2006,WD,Normal,200000,2777,3.5,4,4,6.0,729.0
1340,20,RL,120.0,9560,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,,TA,Gd,CBlock,TA,TA,Mn,Rec,360,Unf,0,504,GasA,Ex,Y,SBrkr,0,864,3,1,TA,5,Typ,0,,Attchd,1972.0,RFn,1,TA,TA,Y,0,0,0,0,,,,0,6,2006,WD,Normal,128500,1728,1.0,34,34,6.0,288.0
1341,20,RL,70.0,8294,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,858,GasA,TA,Y,SBrkr,0,872,3,1,TA,5,Typ,0,,Detchd,1974.0,Unf,4,TA,TA,Y,0,0,0,0,,GdWo,,0,6,2007,WD,Normal,123000,1730,1.0,36,36,4.5,480.0
1342,20,RL,66.0,13695,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,TA,TA,PConc,Gd,TA,No,GLQ,814,Unf,0,300,GasA,Ex,Y,SBrkr,0,1114,3,1,Gd,6,Typ,0,,Detchd,2004.0,Unf,2,TA,TA,Y,0,0,0,0,,,,0,7,2008,WD,Normal,155000,2228,2.0,5,4,5.5,654.0
1343,60,RL,,9375,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1284,GasA,Ex,Y,SBrkr,0,2169,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,8,2007,WD,Normal,228500,3453,2.5,5,5,6.5,1075.0
1344,50,RL,57.0,7558,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,Stone,,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,896,GasA,Gd,Y,SBrkr,0,1913,3,1,TA,9,Typ,1,TA,Detchd,1929.0,Unf,2,Fa,Fa,Y,0,0,0,0,,,,0,3,2009,WD,Normal,177000,2809,1.5,81,59,6.0,342.0
1345,60,RL,85.0,11103,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,GasA,Ex,Y,SBrkr,0,1456,3,1,Gd,8,Typ,1,TA,Attchd,2006.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,7,2007,New,Partial,155835,2184,2.5,1,1,6.0,440.0
1346,30,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,,TA,TA,PConc,TA,TA,No,ALQ,250,Unf,0,710,GasA,Gd,Y,FuseA,0,960,2,1,Fa,5,Typ,0,,Detchd,1997.0,Unf,1,TA,TA,Y,168,0,0,0,,,,0,7,2007,WD,Normal,108500,1920,1.0,87,57,4.0,308.0
1347,20,RL,,20781,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,Hip,CompShg,BrkFace,HdBoard,,TA,TA,CBlock,TA,TA,No,BLQ,297,Rec,68,1203,GasA,TA,Y,SBrkr,0,2156,3,1,TA,9,Typ,1,Gd,Attchd,1968.0,RFn,2,Gd,TA,Y,0,290,0,0,,,,0,6,2006,WD,Normal,262500,3724,2.0,38,3,7.0,588.0
1348,20,RL,93.0,15306,Pave,,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,80,Unf,0,1652,GasA,Ex,Y,SBrkr,0,1776,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,Fin,3,TA,TA,Y,0,0,0,0,,,,0,5,2007,New,Partial,283463,3508,3.0,1,0,6.5,812.0
1349,20,RL,,16196,Pave,,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Gd,TA,Gd,GLQ,1443,Unf,0,39,GasA,Ex,Y,SBrkr,0,1494,3,1,Gd,5,Typ,1,Fa,Attchd,1998.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,8,2007,WD,Normal,215000,2976,3.0,9,9,6.0,941.0
1350,70,RM,50.0,5250,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,,TA,Gd,BrkTil,TA,Fa,No,LwQ,259,Unf,0,425,OthW,Fa,N,SBrkr,205,2358,4,1,TA,8,Typ,0,,,,,0,,,Y,20,0,0,0,,,,0,12,2008,WD,Normal,122000,2837,2.0,136,21,6.5,54.0
1351,90,RL,91.0,11643,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,500,Unf,0,748,GasA,TA,Y,SBrkr,0,2634,6,2,TA,12,Typ,0,,Detchd,1969.0,Unf,4,TA,TA,Y,0,0,0,0,,,,0,8,2009,WD,Normal,200000,3882,4.5,40,40,5.0,1336.0
1352,60,RL,70.0,9247,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,319,Unf,0,539,GasA,Ex,Y,SBrkr,0,1716,4,1,TA,8,Typ,1,Gd,Attchd,1962.0,Fin,2,TA,TA,Y,0,0,120,0,,,,0,3,2008,WD,Normal,171000,2574,1.5,46,46,6.0,892.0
1353,50,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,,Gd,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,698,GasA,TA,Y,SBrkr,0,1176,2,1,TA,4,Typ,0,,Detchd,1999.0,Unf,2,TA,TA,N,0,0,0,0,,,,0,7,2009,WD,Normal,134900,1874,1.0,72,9,7.5,834.0
1354,50,RL,56.0,14720,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,816,Unf,0,1217,GasA,Ex,Y,SBrkr,0,3238,4,1,Gd,9,Typ,1,Ex,Attchd,1996.0,Fin,3,TA,TA,Y,0,0,0,0,,,,0,3,2010,WD,Normal,410000,5271,3.5,15,14,6.5,1614.0
1355,60,RL,,10316,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Gd,TA,No,GLQ,735,Unf,0,257,GasA,Ex,Y,SBrkr,0,1865,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,3,TA,TA,Y,0,0,0,0,,,,0,6,2008,WD,Normal,235000,2857,3.5,8,8,6.0,1023.0
1356,80,RL,102.0,10192,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,570,GasA,Gd,Y,SBrkr,0,1920,4,1,Gd,8,Typ,1,TA,Attchd,1968.0,RFn,2,TA,TA,Y,0,0,0,0,,GdPrv,,0,9,2006,WD,Normal,170000,2490,3.0,38,14,6.5,728.0
1357,20,RL,,9477,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,340,Unf,0,524,GasA,TA,Y,SBrkr,0,892,3,1,TA,5,Typ,0,,Attchd,1966.0,RFn,1,TA,TA,Y,0,0,0,0,,GdWo,,0,10,2008,WD,Normal,110000,1756,1.0,42,42,5.0,329.0
1358,20,RL,,12537,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,TA,TA,CBlock,TA,TA,No,GLQ,734,Unf,0,344,GasA,Ex,Y,SBrkr,0,1078,3,1,TA,6,Typ,1,Fa,Attchd,1971.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,4,2010,WD,Normal,149900,2156,2.5,39,2,5.5,500.0
1359,160,FV,,2117,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,378,Unf,0,378,GasA,Ex,Y,SBrkr,0,1573,3,1,Gd,5,Typ,0,,Detchd,2000.0,Unf,2,TA,TA,Y,0,0,0,0,,,,0,6,2010,WD,Normal,177500,2329,2.5,10,10,5.5,688.0
1360,20,RL,129.0,16737,Pave,,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,1447,Unf,0,533,GasA,Ex,Y,SBrkr,0,1980,3,1,Ex,8,Typ,1,Gd,Attchd,2004.0,Fin,3,TA,TA,Y,0,0,0,0,,,,0,9,2006,WD,Normal,315000,3960,3.0,2,1,7.0,1075.0
1361,70,RL,51.0,9842,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,Gable,CompShg,MetalSd,Wd Sdng,,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,612,GasA,Ex,Y,SBrkr,0,2601,4,1,TA,8,Typ,0,,BuiltIn,1998.0,RFn,2,TA,TA,Y,301,0,0,0,,,,0,5,2008,WD,Normal,189000,3213,3.5,87,10,5.5,804.0
1362,20,RL,124.0,16158,Pave,,IR1,Low,AllPub,Inside,Mod,StoneBr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Av,ALQ,1274,Unf,0,256,GasA,Ex,Y,SBrkr,0,1530,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,6,2009,WD,Normal,260000,3060,3.0,4,4,6.0,650.0
1363,50,RL,,12513,Pave,,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,,TA,Gd,BrkTil,TA,Fa,No,Unf,0,Unf,0,715,GasA,Gd,Y,SBrkr,0,1738,4,1,TA,7,Typ,1,Gd,Attchd,1920.0,Unf,1,TA,TA,Y,0,0,0,0,,,,0,6,2009,WD,Normal,104900,2453,2.0,89,2,4.0,423.0
1364,60,RL,73.0,8499,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,616,GasA,Ex,Y,SBrkr,0,1412,3,1,Gd,6,Typ,1,Gd,BuiltIn,2007.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,3,2007,New,Partial,156932,2028,2.5,1,0,5.5,468.0
1365,160,FV,30.0,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,GasA,Ex,Y,SBrkr,80,1200,2,1,Gd,4,Typ,0,,Detchd,2005.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,4,2006,WD,Abnorml,144152,1720,2.5,1,1,6.0,646.0
1366,60,FV,,7500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Gd,TA,No,GLQ,533,Unf,0,281,GasA,Ex,Y,SBrkr,0,1674,3,1,Gd,7,Typ,0,,Attchd,2000.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,1,2010,WD,Normal,216000,2488,3.5,10,10,6.0,759.0
1367,60,RL,68.0,9179,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,633,Unf,0,240,GasA,Ex,Y,SBrkr,0,1790,3,1,Gd,7,Typ,0,,Attchd,1999.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,6,2008,WD,Abnorml,193000,2663,3.5,9,9,6.0,834.0
1368,160,RM,41.0,2665,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,,TA,TA,PConc,TA,TA,No,ALQ,548,Rec,173,36,GasA,Ex,Y,SBrkr,0,1475,4,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,1,TA,TA,Y,0,0,0,0,,,,0,7,2006,WD,Normal,127000,2232,2.0,29,29,5.5,466.0
1369,120,RM,,4435,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,685,Unf,0,163,GasA,Ex,Y,SBrkr,0,848,1,1,Gd,4,Typ,0,,Attchd,2003.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,6,2009,WD,Normal,144000,1696,2.0,6,5,5.5,730.0
1370,20,RL,48.0,10635,Pave,,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,BLQ,370,GLQ,972,315,GasA,Ex,Y,SBrkr,0,1668,3,1,Gd,8,Typ,1,TA,Attchd,2003.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,5,2010,WD,Normal,232000,3325,3.0,7,7,6.5,935.0
1371,50,RL,90.0,5400,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,CBlock,CBlock,,Fa,TA,PConc,TA,TA,No,ALQ,315,Rec,105,420,GasA,Ex,Y,SBrkr,0,1374,2,1,TA,6,Typ,0,,Detchd,1967.0,Fin,1,TA,TA,Y,198,0,0,0,,,,0,10,2009,WD,Normal,105000,2214,1.0,89,59,5.0,338.0
1372,80,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,AsbShng,AsbShng,,TA,TA,CBlock,TA,TA,Av,BLQ,831,Unf,0,161,GasA,Gd,Y,SBrkr,0,1661,3,1,Gd,8,Typ,1,TA,BuiltIn,1955.0,RFn,1,TA,TA,Y,0,0,178,0,,MnPrv,,0,10,2008,WD,Normal,165500,2653,2.0,53,12,6.0,405.0
1373,60,RL,75.0,9750,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,TA,TA,PConc,Gd,TA,Av,GLQ,975,Unf,0,133,GasA,Ex,Y,SBrkr,0,2097,3,1,Gd,8,Typ,1,TA,Detchd,1998.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,6,2006,WD,Normal,274300,3205,3.5,8,8,6.5,1006.0
